time_alvo,ano,jogo,casa_ou_adversario,time_casa,time_visitante,estadio,torneio,placar_casa,placar_visitante,tecnico_casa,tecnico_visitante,nome_do_jogador,numero_do_jogador,posicao_do_jogador,substituto,capitao,passes_totais,passes_precisos,bolas_longas_totais,passes_precisos_longos,duelos_ganhos,afastamentos_totais,sofreu_faltas,defesas,minutos_jogados,toques,avaliacao,posses_de_bola_perdidas,cruzamentos_totais,cruzamentos_precisos,disputas_aereas_perdidas,duelos_perdidos,disputas_totais,disputas_ganhas,interceptacoes_ganhas,faltas,passes_chave,disputas_aereas_ganhas,desafios_perdidos,carrinhos_totais,tentativas_de_gol_bloqueadas,bloqueios_de_jogador_de_linha,perda_de_posse,tentativas_de_gol_no_alvo,gols,chutes_fora_do_alvo,socos_do_goleiro,acoes_do_goleiro_libero,acoes_precisas_do_goleiro_libero,assistencias,grandes_chances_criadas,impedimentos_totais,chutes_defendidos_de_dentro_da_area,grandes_chances_perdidas,penalti_ganho,boas_saidas_altas_do_goleiro,bola_na_trave,penalti_cometido,defesa_de_penalti,defesa_em_penalti_na_disputa_de_penaltis,gol_em_penalti_na_disputa_de_penaltis,erro_em_penalti_na_disputa_de_penaltis,penalti_perdido,erro_que_levou_a_um_chute,carrinho_de_ultimo_homem,afastamento_em_cima_da_linha,gols_contra,erro_que_levou_a_um_gol,gols_esperados,gols_evitatados,assistencias_esperadas
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Gustavo Scarpa,14,M,FALSE,NA,32,25,4,3,2,NA,1,NA,90,60,7.8,20,10,5,NA,3,NA,NA,NA,1,6,NA,1,1,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Wesley,11,M,FALSE,NA,15,13,1,1,7,NA,2,NA,68,34,7,8,2,2,2,8,5,4,NA,2,1,NA,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Deyverson,9,F,FALSE,NA,26,10,1,1,8,1,1,NA,87,45,6.7,25,1,NA,7,11,NA,NA,NA,1,NA,7,NA,NA,NA,NA,3,1,NA,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Mayke,12,D,TRUE,NA,7,7,2,2,NA,1,NA,NA,22,13,6.8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Dudu,43,M,TRUE,NA,14,12,1,1,NA,NA,NA,NA,22,21,6.8,6,3,NA,NA,3,NA,NA,NA,1,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Breno Lopes,19,F,TRUE,NA,10,9,1,1,1,1,NA,NA,22,15,7.1,2,NA,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Benjamin Kuscevic,4,D,TRUE,NA,2,2,NA,NA,2,1,1,NA,13,5,6.7,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Gabriel Veron,27,M,TRUE,NA,3,3,NA,NA,1,NA,NA,NA,9,5,7,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Jailson,42,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Victor Luis,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Matías Viña,17,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Patrick de Paula,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Lucas Lima,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Danilo Barbosa,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2021,60,home,Palmeiras,Universidad Católica,Allianz Parque,""Copa Libertadores, Knockout stage"",1,0,Abel Ferreira,Tiago Nunes,Willian,29,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Weverton,21.0,G,False,,21.0,11.0,13.0,5.0,,,,2.0,90.0,31.0,7.1,11.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Marcos Rocha,2.0,D,False,,52.0,46.0,10.0,6.0,5.0,1.0,,,90.0,76.0,7.5,11.0,1.0,,,2.0,,,2.0,,,1.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Felipe Melo,30.0,D,False,True,61.0,53.0,13.0,8.0,8.0,5.0,,,90.0,71.0,7.5,9.0,,,,1.0,,,,,,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Gustavo Gómez,15.0,D,False,,54.0,54.0,4.0,4.0,2.0,5.0,1.0,,90.0,62.0,7.2,,,,2.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Renan,3.0,D,False,,58.0,50.0,7.0,4.0,7.0,2.0,,,90.0,79.0,7.3,9.0,,,2.0,4.0,,,2.0,1.0,1.0,2.0,2.0,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Danilo,28.0,M,False,,62.0,57.0,6.0,4.0,5.0,2.0,1.0,,90.0,76.0,7.3,6.0,,,,3.0,,,6.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Zé Rafael,8.0,M,False,,56.0,53.0,4.0,3.0,8.0,3.0,2.0,,89.0,81.0,7.5,12.0,,,1.0,11.0,5.0,3.0,2.0,3.0,,2.0,3.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Raphael Veiga,23.0,M,False,,34.0,29.0,3.0,2.0,1.0,,1.0,,76.0,49.0,6.7,13.0,3.0,,,5.0,1.0,,,,1.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Gustavo Scarpa,14.0,M,False,,20.0,16.0,2.0,2.0,1.0,,1.0,,61.0,33.0,6.8,11.0,6.0,3.0,,3.0,,,,,2.0,,,,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Wesley,11.0,M,False,,17.0,14.0,,,2.0,,1.0,,61.0,25.0,6.4,8.0,2.0,,1.0,8.0,2.0,1.0,,3.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Deyverson,16.0,F,False,,14.0,7.0,,,2.0,,,,61.0,19.0,6.4,10.0,,,1.0,3.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Dudu,43.0,M,True,,15.0,9.0,1.0,,3.0,2.0,1.0,,29.0,21.0,7.1,7.0,2.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Willian,29.0,F,True,,6.0,4.0,1.0,,,,,,29.0,9.0,6.2,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Breno Lopes,19.0,F,True,,7.0,7.0,,,,,,,29.0,9.0,6.5,2.0,1.0,,,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Patrick de Paula,5.0,M,True,,5.0,5.0,,,1.0,1.0,1.0,,14.0,9.0,6.8,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Victor Luis,26.0,D,True,,2.0,,2.0,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Jailson,42.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Benjamin Kuscevic,4.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Mayke,12.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Lucas Lima,20.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Danilo Barbosa,18.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,61.0,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1.0,0.0,Abel Ferreira,Mano Menezes,Gabriel Veron,27.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Weverton,21.0,G,False,,30.0,24.0,15.0,10.0,1.0,3.0,1.0,3.0,90.0,45.0,7.9,7.0,,,,,,,,,1.0,,,,,,,,,,3.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Marcos Rocha,2.0,D,False,,46.0,32.0,13.0,9.0,6.0,,2.0,,90.0,66.0,7.7,20.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Felipe Melo,30.0,D,False,True,38.0,35.0,7.0,6.0,4.0,6.0,1.0,,90.0,54.0,7.2,5.0,1.0,,,3.0,,,2.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Gustavo Gómez,15.0,D,False,,39.0,34.0,9.0,5.0,5.0,2.0,,,90.0,50.0,7.6,7.0,1.0,,,1.0,,,3.0,1.0,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Renan,3.0,D,False,,47.0,34.0,8.0,4.0,4.0,7.0,1.0,,90.0,79.0,7.0,20.0,2.0,,1.0,7.0,,,4.0,3.0,,3.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Danilo,28.0,M,False,,22.0,19.0,5.0,5.0,1.0,,1.0,,82.0,32.0,6.4,5.0,,,1.0,6.0,,,2.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Zé Rafael,8.0,M,False,,26.0,23.0,1.0,,6.0,2.0,1.0,,90.0,46.0,6.4,9.0,1.0,,,7.0,6.0,4.0,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Raphael Veiga,23.0,M,False,,29.0,23.0,2.0,1.0,6.0,,4.0,,87.0,43.0,6.8,11.0,1.0,,,2.0,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Gustavo Scarpa,14.0,M,False,,10.0,8.0,1.0,,3.0,,2.0,,58.0,29.0,6.8,11.0,7.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Wesley,11.0,M,False,,14.0,10.0,4.0,2.0,7.0,,1.0,,58.0,26.0,7.0,7.0,,,1.0,1.0,,,1.0,,,3.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Deyverson,16.0,F,False,,23.0,13.0,2.0,,8.0,2.0,4.0,,82.0,35.0,7.0,12.0,,,1.0,4.0,1.0,1.0,,1.0,,3.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Breno Lopes,19.0,F,True,,10.0,8.0,,,1.0,,1.0,,32.0,15.0,6.4,3.0,1.0,,,2.0,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Gabriel Veron,27.0,M,True,,11.0,9.0,,,1.0,,,,32.0,15.0,6.4,2.0,,,2.0,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Patrick de Paula,5.0,M,True,,3.0,3.0,1.0,1.0,,,,,8.0,5.0,6.7,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Willian,29.0,F,True,,1.0,1.0,,,,,,,8.0,1.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Victor Luis,26.0,D,True,,1.0,1.0,,,2.0,,,,12.0,5.0,6.6,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Jailson,42.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Benjamin Kuscevic,4.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Luan Garcia,13.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Mayke,12.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,62.0,away,São Paulo,Palmeiras,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,0.0,0.0,Luis Zubeldia,Abel Ferreira,Lucas Lima,20.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,63.0,home,Palmeiras,Fortaleza,Allianz Parque,Brasileirão Série A,2.0,3.0,Abel Ferreira,Juan Pablo Vojvoda,Weverton,21.0,G,False,,28.0,25.0,9.0,6.0,1.0,,1.0,3.0,90.0,37.0,6.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Palmeiras,2021.0,63.0,home,Palmeiras,Fortaleza,Allianz Parque,Brasileirão Série A,2.0,3.0,Abel Ferreira,Juan Pablo Vojvoda,Mayke,12.0,D,False,,52.0,46.0,2.0,2.0,,1.0,,,90.0,71.0,6.7,11.0,6.0,3.0,2.0,5.0,,,1.0,,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
